video_id,video_timestamp,video_duration,video_diggcount,video_sharecount,video_commentcount,video_playcount,video_description,video_is_ad,author_username,author_name,author_followercount,author_followingcount,author_heartcount,author_videocount,author_diggcount,author_verified,suggested_words,url
7188975712135580934,1673813847,119,132350,13181,4154,1878054,💯% Recht hat Sie! #alternativefürdeutschland #afd #aliceweidel #alice #weidel #fürdeutschland #seischlauwählblau #💙 #politik #blau #edit #aliceweideledit #aliceweideledits #afdedit #afdedits #seischlauliebblau @Alice Weidel ,False,alice.elisabeth.weidel,🇩🇪,29000,279,229400,28,4136,False,"['alternativefürdeutschland', 'afd', 'aliceweidel', 'alice', 'weidel', 'fürdeutschland', 'seischlauwählblau', '💙', 'politik', 'blau', 'edit', 'aliceweideledit', 'aliceweideledits', 'afdedit', 'afdedits', 'seischlauliebblau', '']",https://www.tiktok.com/@alice.elisabeth.weidel/video/7188975712135580934
7326578293015104801,1705857900,209,125115,12249,4425,1861267,"🔥Schaut unbedingt bis zum Ende, das ist wirklich mit Abstand ihre beste Rede jemals!🔥 Kommentiert eure Meinung zu dem Thema und folgt für mehr AfD News. Falls euch das Video gefallen hat liked und teilt es gerne weiter. #aliceweidel #afd #aliceweidelforbundeskanzlerin #aliceweideledit #afddeutschland",False,afdneuigkeiten,afdneuigkeiten,48200,26,355000,35,5,False,"['aliceweidel', 'afd', 'aliceweidelforbundeskanzlerin', 'aliceweideledit', 'afddeutschland']",https://www.tiktok.com/@afdneuigkeiten/video/7326578293015104801
7246774844379925787,1687271263,17,122417,12187,4572,1849916,Alle EU-Beamte rausschmeißen! #bundestag #foryoupage #afdfraktion #weidel #EU #tiktok ,False,afdfraktionimbundestag,AfDFraktionimBundestag,418000,48,7100000,267,17,True,"['bundestag', 'foryoupage', 'afdfraktion', 'weidel', 'eu', 'tiktok']",https://www.tiktok.com/@afdfraktionimbundestag/video/7246774844379925787
7182921907795168517,1672404336,6,21932,180,494,1836255,@Alice Weidel #alternativefürdeutschland #afd #aliceweidel #alice #weidel #fürdeutschland #seischlauwählblau #💙 #politik #blau #edit #aliceweideledit #aliceweideledits #afdedit #afdedits #seischlauliebblau ,False,alice.elisabeth.weidel,🇩🇪,29000,279,229400,28,4136,False,"['', 'alternativefürdeutschland', 'afd', 'aliceweidel', 'alice', 'weidel', 'fürdeutschland', 'seischlauwählblau', '💙', 'politik', 'blau', 'edit', 'aliceweideledit', 'aliceweideledits', 'afdedit', 'afdedits', 'seischlauliebblau']",https://www.tiktok.com/@alice.elisabeth.weidel/video/7182921907795168517
7324482281689664800,1705363950,0,149679,4460,6312,1815419,"Unsere Kanzlerin der Herzen Alice Weidel hatte heute keine Berührungsängste beim Bauernprotest in Berlin. Stark, ehrlich, intelligent und bürgernah - Genau das, was Deutschland braucht! 💙 #aliceweidel #afd #afddeutschland #deutschland #germany #afdfraktion #berlin #bauerndemo #fyp #viral ",False,dieblauezukunft,Blaue Zukunft,8510,8,187600,15,92,False,"['aliceweidel', 'afd', 'afddeutschland', 'deutschland', 'germany', 'afdfraktion', 'berlin', 'bauerndemo', 'fyp', 'viral']",https://www.tiktok.com/@dieblauezukunft/video/7324482281689664800
7335491215925824801,1707927148,6,59114,3068,1662,1803114,#polizei #deutschland #freundundhelfer #🚔 #👮 #tanzen #germanpolice #policeofficer #germany #ampelmussweg #grünemüssenweg #scholzmussweg #fyp #fürdich ,False,micky_mauz,MM,12200,29,163400,258,2625,False,"['polizei', 'deutschland', 'freundundhelfer', '🚔', '👮', 'tanzen', 'germanpolice', 'policeofficer', 'germany', 'ampelmussweg', 'grünemüssenweg', 'scholzmussweg', 'fyp', 'fürdich']",https://www.tiktok.com/@micky_mauz/video/7335491215925824801
7299503690228993312,1699548148,399,78210,1714,3373,1787129,Komplette Eskalation im Bundestag heute. Kaddor anzeige an AfD 😂#afd #bundestag #afddeutschland #aliceweidel #stephanbrandner #kaddor ,False,diedeutschn,Die Deutschen,14900,2,269300,63,440,False,"['afd', 'bundestag', 'afddeutschland', 'aliceweidel', 'stephanbrandner', 'kaddor']",https://www.tiktok.com/@diedeutschn/video/7299503690228993312
7317527702611791136,1703744761,69,10518,302,422,1776932,,False,maniacflash,𝔐𝔞𝔫𝔦𝔞𝔠𝔉𝔩𝔞𝔰𝔥,1119,296,16300,52,20000,False,"['fy', 'hochwasser', 'wasserspiele', 'augenzuunddurch', 'grüneneindanke', 'fckhaters', 'fckspd', 'fckcducsu', 'warzenschwein']",https://www.tiktok.com/@maniacflash/video/7317527702611791136
7265316630127775008,1691588355,52,103955,4892,3800,1752915,"Die AfD steigt zur zweitstärksten Kraft auf.📈 Das zeigen viele aktuelle Umfragen.📊 💬 Wie soll man zukünftig mit der AfD umgehen? Wie sich am besten abgrenzen?🫸   👉 Kanzler Scholz nennt sie eine ""Schlechte-Laune-Partei""😩 und auch andere Parteien im Bundestag erklären sie zum ""Feind"".🙅 CDU-Chef Merz hatte eine Zusammenarbeit 🤝 seiner Partei mit der AfD auf Landes- oder Bundesebene ausgeschlossen,🚫 auf lokaler Ebene Kontakte jedoch für möglich gehalten. ✅   ☝️ Für viele Politiker (auch in der CDU) war bereits das ein Tabubruch.👎 Mit der AfD zu kooperieren oder sie zu integrieren, ist für viele - vor allem wegen der rechtsextremen Mitglieder in der AfD - keine Option.🤝🚫 💬 Aber was dann? Sollten die anderen Parteien die AfD ignorieren? Immerhin erhält sie derzeit viel Zuspruch?🗣️ Sollten die anderen Parteien sich abgrenzen, ohne die AfD auszugrenzen?🙅 Oder sollten die Parteien in Sachfragen auf kommunaler Ebene zusammenarbeiten?🤝🤔   💬 Was ist der richtige Umgang mit der AfD?🤷‍♀️   #afd #zweitstärkstepartei #partei #umfrage #wahlumfrage #wahlen #unlogo #comedy #alternative #alternativefürdeutschland ",False,un.logo,un.logo!,97900,30,4600000,241,224,True,"['afd', 'zweitstärkstepartei', 'partei', 'umfrage', 'wahlumfrage', 'wahlen', 'unlogo', 'comedy', 'alternative', 'alternativefürdeutschland']",https://www.tiktok.com/@un.logo/video/7265316630127775008
7137356261930142982,1661795258,47,117467,7079,4026,1748440,Einfach nurnoch zum verzweifeln.. #bundesregierung #mirplatztderkragen #olafscholz #annalenabaerbock #karllauterbach #fassungslos #bundestag #seischlauwählblau #traurig #hilflos ,False,_alice_weidel_fanpage_,💙_Alice_Weidel_fanpage_💙,75900,18,1200000,74,1125,False,"['bundesregierung', 'mirplatztderkragen', 'olafscholz', 'annalenabaerbock', 'karllauterbach', 'fassungslos', 'bundestag', 'seischlauwählblau', 'traurig', 'hilflos']",https://www.tiktok.com/@_alice_weidel_fanpage_/video/7137356261930142982
7306525103209123104,1701182948,17,71719,12169,6033,1739768,#kreisverbandCalwFreudenstadt #andreasgrammel #AfD #viral #scholz #ampelmussweg ,False,afd_kv_calw_freudenstadt,AfD Kreisverband CW/FDS,105400,577,1500000,339,1881,False,"['kreisverbandcalwfreudenstadt', 'andreasgrammel', 'afd', 'viral', 'scholz', 'ampelmussweg']",https://www.tiktok.com/@afd_kv_calw_freudenstadt/video/7306525103209123104
7320325116200504609,1704396019,395,43055,5517,1488,1722661,"Landwirte, Speditionen & Unternehmen gehen auf die Barrikaden und bringen der Ampel-Regierung ihre Wut deutlich zum Ausdruck. #armesdeutschland #satire #olafscholz #bundeskanzler #bundeskanzlerscholz #rücktrittscholz #rücktritt #olafscholzrücktritt #dieampelmussweg #streik #generalstreik #generalstreik2024 #siegen #nrw #nordrheinwestfalen #südwestfalen ",False,armesdeutschland.tv,ARMES DEUTSCHLAND,20700,9,227900,144,280,False,"['armesdeutschland', 'satire', 'olafscholz', 'bundeskanzler', 'bundeskanzlerscholz', 'rücktrittscholz', 'rücktritt', 'olafscholzrücktritt', 'dieampelmussweg', 'streik', 'generalstreik', 'generalstreik2024', 'siegen', 'nrw', 'nordrheinwestfalen', 'südwestfalen']",https://www.tiktok.com/@armesdeutschland.tv/video/7320325116200504609
7321538593594297632,1704678582,61,46042,12081,3072,1716157,Am 18.01.2024 ist deutschlandweit ein Megastreik geplant. #megastreik #warnstreik #08012024 #generalstreik2024 #ampelmussweg #ampelkoalitionmüssenweg #olafscholz #roberthabeck #spd #diegrünen #blockaden #deutschebahn #lkw #logistik #nachrichten #aktuellenachrichten #aktuellenews ,False,amatoersarkici,Amatörsarkici,45300,63,1500000,396,417,False,"['megastreik', 'warnstreik', '08012024', 'generalstreik2024', 'ampelmussweg', 'ampelkoalitionmüssenweg', 'olafscholz', 'roberthabeck', 'spd', 'diegrünen', 'blockaden', 'deutschebahn', 'lkw', 'logistik', 'nachrichten', 'aktuellenachrichten', 'aktuellenews']",https://www.tiktok.com/@amatoersarkici/video/7321538593594297632
7323630492694154529,1705165607,84,74241,10769,12054,1694066,Alle Ausländer sollen abgeschoben werden ?  #afddeutschland #abschiebungen ,False,yunuscelep_,Yunus Celep,27800,70,557500,30,843,False,"['afddeutschland', 'abschiebungen']",https://www.tiktok.com/@yunuscelep_/video/7323630492694154529
7304800871466994977,1700781502,10,29357,5230,3417,1686461,Antwort auf @Ehrenmann 😅 #Aliceweideledit #afd #foryou #fürdich #fy #dieausderafd #politik #trend #mutzurwahrheit #afdfraktionsvorsitzende #fyp #viral #Aliceweidel #foryoupage ,False,dieausderafd,Dieausderafd,192700,194,3900000,456,21900,False,"['', 'aliceweideledit', 'afd', 'foryou', 'fürdich', 'fy', 'dieausderafd', 'politik', 'trend', 'mutzurwahrheit', 'afdfraktionsvorsitzende', 'fyp', 'viral', 'aliceweidel', 'foryoupage']",https://www.tiktok.com/@dieausderafd/video/7304800871466994977
7207001630317759749,1678010833,306,75425,26971,3498,1675586,#Nein_zur_Ampel #nurdieafd💙 #Wir #neuwahlen #afddeutschland ,False,it_is_udo,it_is_udo,17200,2087,208100,200,3874,False,"['nein_zur_ampel', 'nurdieafd💙', 'wir', 'neuwahlen', 'afddeutschland']",https://www.tiktok.com/@it_is_udo/video/7207001630317759749
7309207490099432737,1701807487,60,115042,5498,2797,1662695,#jensspahn #konradadenauer #viralvideo #konservativ #friedrichmerz #cdu🖤🇩🇪 #ampelmussweg #sieger #carstenlinnemann #wahlen1966 #jensspahn ,False,cdu1949,CDU Mitglied,2333,11,177300,101,3040,False,"['jensspahn', 'konradadenauer', 'viralvideo', 'konservativ', 'friedrichmerz', 'cdu🖤🇩🇪', 'ampelmussweg', 'sieger', 'carstenlinnemann', 'wahlen1966', 'jensspahn']",https://www.tiktok.com/@cdu1949/video/7309207490099432737
7284279031669837064,1696003379,0,156154,5863,2768,1643263,Make Germany Great Again 🇩🇪❤️ ⚠️Dieses Video dient nur zur Aufklärung⚠️ #fy #politik #Unserlandzuerst #germany #afd #politikfürdeutschland #deutschland #xhat #sh4rkomo #alternativefürdeutschland #foryou #viral #foryoupage #viraltiktok #politiker #fyp #fyp>) #gönnfy #aliceweidel #makegermanygreatagain ,False,afdrettetdeutschland,Rettet Deutschland 🇩🇪,68000,3,1100000,79,17,False,"['fy', 'politik', 'unserlandzuerst', 'germany', 'afd', 'politikfürdeutschland', 'deutschland', 'xhat', 'sh4rkomo', 'alternativefürdeutschland', 'foryou', 'viral', 'foryoupage', 'viraltiktok', 'politiker', 'fyp', 'fyp', 'gönnfy', 'aliceweidel', 'makegermanygreatagain']",https://www.tiktok.com/@afdrettetdeutschland/video/7284279031669837064
7241561993948253466,1686057546,35,95804,9561,6524,1641111,#annalenabaerbock #diegrünen #politik #bundestag #dieampelregierung #ampelregierung #fyp #fypシ #fypシ゚viral #alternativefürdeutschland ,False,leen_kroetsch,Leen Kroetsch💙,12000,121,176000,100,254,False,"['annalenabaerbock', 'diegrünen', 'politik', 'bundestag', 'dieampelregierung', 'ampelregierung', 'fyp', 'fypシ', 'fypシ゚viral', 'alternativefürdeutschland']",https://www.tiktok.com/@leen_kroetsch/video/7241561993948253466
7321778715510213920,1704734478,46,200621,2850,5328,1616133,Die Bevölkerung steht hinter uns 🤭##leidenschaft###landwirtschaft##landwirt##dieampelmussweg##newholland##deutschland##viral,False,landwirtmarius,Marius,14700,197,334200,73,2394,False,"['leidenschaft', 'landwirtschaft', 'landwirt', 'dieampelmussweg', 'newholland', 'deutschland', 'viral']",https://www.tiktok.com/@landwirtmarius/video/7321778715510213920
7256410526954114331,1689514741,174,96699,7783,3834,1602300,#afddeutschland ,False,woljadanmel1972,WS1972,14000,1227,187300,297,1857,False,['afddeutschland'],https://www.tiktok.com/@woljadanmel1972/video/7256410526954114331
7351809295664647457,1711726518,62,38873,2840,2786,1597341,#путинхуйло⚫️🔴 #народ #путинхуйло #кремль #россия #пропаганда #deutschland #afd #afddeutschland #война #putin #путин #москва #нетвойне #украина🇺🇦 #russlanddeutsche #русскиевгермании #россия🇷🇺 #украина ,False,kukla4242,kukla 4242,37600,398,1000000,187,71,False,"['путинхуйло⚫️🔴', 'народ', 'путинхуйло', 'кремль', 'россия', 'пропаганда', 'deutschland', 'afd', 'afddeutschland', 'война', 'putin', 'путин', 'москва', 'нетвойне', 'украина🇺🇦', 'russlanddeutsche', 'русскиевгермании', 'россия🇷🇺', 'украина']",https://www.tiktok.com/@kukla4242/video/7351809295664647457
7322006132854246687,1704787515,11,124204,9762,3965,1554397,#Duett mit @Martin #ampelmussweg #demo #treckerdemo #bauern #berlin ,False,ivanshab45,Ivan,15100,9,291800,39,32,False,"['duett', '', 'ampelmussweg', 'demo', 'treckerdemo', 'bauern', 'berlin']",https://www.tiktok.com/@ivanshab45/video/7322006132854246687
7320754664486538529,1704496030,107,111682,11751,2660,1553985,Streik am 08.01.2024 gehts los wer ist dabei ? #streiken #streik8124 #bauernstreik #ampelstreik2024 #ampelmussweg ,False,zeitzeugengenausdemkrieg,zeitzeugengenausdemkrieg,57700,49,737900,190,488,False,"['streiken', 'streik8124', 'bauernstreik', 'ampelstreik2024', 'ampelmussweg']",https://www.tiktok.com/@zeitzeugengenausdemkrieg/video/7320754664486538529
7273937931763584289,1693595657,19,62777,17397,6098,1545630,"Illegale und insbesondere kriminelle Migranten #abschieben ✈️ #remigration  ➖➖➖➖➖➖➖➖➖➖➖➖➖ Gabrielle #Mailbeck 🗳Bezirkstagskandidatin für Augsburg & Schwaben ❌MAILBECK am 8. Oktober 2023 📊Fraktionsgeschäftsführerin der #AfD Augsburg 👨‍👩‍👧Ehefrau & Mutter 📍#Augsburg, #Bayern 🇩🇪💙 #augsburgabernormal #bezirkswahl2023 #augsburgost #nurnochafd #deutschlandabernormal #unserlandzuerst #schwaben #mutzurwahrheit #deshalbafd #wahlkampf",False,gabrielle.mailbeck.afd,Gabrielle Mailbeck (AfD),40800,182,548600,135,630,False,"['abschieben', 'remigration', 'mailbeck', 'afd', 'augsburg', 'bayern', 'augsburgabernormal', 'bezirkswahl2023', 'augsburgost', 'nurnochafd', 'deutschlandabernormal', 'unserlandzuerst', 'schwaben', 'mutzurwahrheit', 'deshalbafd', 'wahlkampf']",https://www.tiktok.com/@gabrielle.mailbeck.afd/video/7273937931763584289
7312794050376011041,1702642553,85,22124,990,3101,1545541,Männer aus Lybyen denken Deutschland gehört ihnen #achtungkontrolle #afd #deutschland #ausländer #afddeutschland ,False,emirsstory,Emir,111800,64,2200000,230,6299,False,"['achtungkontrolle', 'afd', 'deutschland', 'ausländer', 'afddeutschland']",https://www.tiktok.com/@emirsstory/video/7312794050376011041
7321421233004793120,1704651225,23,168529,18511,5462,1539765,#8januar2024 #8januar #deutschland #ampelmussweg #habeckmussweg ,False,marcel_muc_,Marcel🚜🚶🏼‍♀️🚶💪🏼🥳🥁,28900,336,554000,1304,719,False,"['8januar2024', '8januar', 'deutschland', 'ampelmussweg', 'habeckmussweg']",https://www.tiktok.com/@marcel_muc_/video/7321421233004793120
7281213306600197408,1695289589,33,47828,7206,1598,1506524,Dr.Alice Weidel #afdfraktion #afddeutschland #viral #fyp #bürgergeld ,False,andyfromstein,⚓️Das 𝙰𝚗𝚍issss®⚓️,53700,152,378200,178,10,False,"['afdfraktion', 'afddeutschland', 'viral', 'fyp', 'bürgergeld']",https://www.tiktok.com/@andyfromstein/video/7281213306600197408
7260521867432316187,1690471988,52,86783,18655,829,1495622,endlich wieder verfügbar Anti klimakleber Spray. #aktivisten #aktivismus #veggie #vegan #stinkbombe #problemlöser #funny #meinungsverstärker #ampelmussweg #berlin #deutschland ,False,dr.pest.antiklimakleber,Dr.Pest Anti Klima Kleber,8182,229,126200,102,648,False,"['aktivisten', 'aktivismus', 'veggie', 'vegan', 'stinkbombe', 'problemlöser', 'funny', 'meinungsverstärker', 'ampelmussweg', 'berlin', 'deutschland']",https://www.tiktok.com/@dr.pest.antiklimakleber/video/7260521867432316187
7008853476750953733,1631875869,39,80447,13259,0,1494133,„Sozialschädling“-Rhetorik lässt Schlimmstes befürchten! #AfD  #AfDDeutschland  #AfDNRW  #AfDFraktion  #AfDFraktionNRW  #LtNRW,False,afd.fraktion.nrw,AfD Fraktion,108000,19,1300000,453,2,False,"['afd', 'afddeutschland', 'afdnrw', 'afdfraktion', 'afdfraktionnrw', 'ltnrw']",https://www.tiktok.com/@afd.fraktion.nrw/video/7008853476750953733
7145935947962567941,1663792872,15,98359,7104,3035,1473202,Alice Weidel sehr schlagfertig....! #aliceweidel #afd #memes #afddeutschland #lustig #besteantwort #foryou #viralvideo #poltik #deutschland #heute #aktuell,False,damian_pb,Damian,6525,102,149700,95,555,False,"['aliceweidel', 'afd', 'memes', 'afddeutschland', 'lustig', 'besteantwort', 'foryou', 'viralvideo', 'poltik', 'deutschland', 'heute', 'aktuell']",https://www.tiktok.com/@damian_pb/video/7145935947962567941
7322167756785274144,1704825039,9,97439,569,1065,1469657,Demo 2024 #bauerndemo #bauer #bauern #landwirtschaft #demonstration #wirsinddasvolk #fyp #viral #fürdich ,False,bauern_demo,Bauern Demo,11200,7,368700,21,142,False,"['bauerndemo', 'bauer', 'bauern', 'landwirtschaft', 'demonstration', 'wirsinddasvolk', 'fyp', 'viral', 'fürdich']",https://www.tiktok.com/@bauern_demo/video/7322167756785274144
7162295963099368710,1667601986,37,68131,9891,2746,1466653,#meinerstestiktok #wirschaffendasnicht #rücktrittbundesregierung #rücktritt #Regierung #sachsenanhalt #thüringen #gegenklimakleber #niedersachsen #uelzen #💙 #afd #aliceweidel #viral #klimakleber #gegenklimaaktivisten #kriege #wirsinddasvolk #berlin #viral ,False,der_sandmann59,Der_Sandmann59,39300,9041,785100,771,54400,False,"['meinerstestiktok', 'wirschaffendasnicht', 'rücktrittbundesregierung', 'rücktritt', 'regierung', 'sachsenanhalt', 'thüringen', 'gegenklimakleber', 'niedersachsen', 'uelzen', '💙', 'afd', 'aliceweidel', 'viral', 'klimakleber', 'gegenklimaaktivisten', 'kriege', 'wirsinddasvolk', 'berlin', 'viral']",https://www.tiktok.com/@der_sandmann59/video/7162295963099368710
